Nome: TRAMANDAI;;;;;;;;;;
Codigo Estacao: A834;;;;;;;;;;
Latitude: -30.01027777;;;;;;;;;;
Longitude: -50.13583333;;;;;;;;;;
Altitude: 4.56;;;;;;;;;;
Situacao: Operante;;;;;;;;;;
Data Inicial: 2011-01-01;;;;;;;;;;
Data Final: 2023-12-31;;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;;
;;;;;;;;;;
Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
02/11/2021;null;1013.7;null;24;21.6;20.4;null;33;null;null
03/11/2021;null;1009.9;null;22.7;20.8;20.3;null;null;null;null
04/11/2021;null;1008.8;null;23.3;20.9;19.5;null;null;null;null
05/11/2021;null;1011.2;null;23.8;21.2;19.9;null;null;null;null
06/11/2021;null;1014.5;null;23.7;20.6;20;null;null;null;null
07/11/2021;null;1016.3;11.5;23;19.8;17.1;59.2;50;null;null
08/11/2021;null;1015.5;10.9;23.1;20;17.7;56.1;47;null;null
09/11/2021;null;1016.9;11.8;23.6;19.7;14.8;61;48;null;null
10/11/2021;null;1018.5;11.5;23;20.4;18.7;56.9;46;null;null
11/11/2021;null;1021.5;11.5;23.1;20.4;19.2;56.7;50;null;null
12/11/2021;null;1021.9;11;22.8;19.9;19;56.6;50;null;null
13/11/2021;null;1018;12.2;22.1;null;17.9;60.1;55;null;null
14/11/2021;null;1014.2;14.1;23.2;20.5;18.2;67.1;58;null;null
15/11/2021;null;1013.2;null;23;20.3;18.9;null;70;null;null
16/11/2021;null;1011.5;null;23.7;20.5;19.3;null;73;null;null
17/11/2021;null;1012.8;null;21.3;18.6;19.2;null;null;null;null
18/11/2021;null;1012.8;null;18.5;16.8;15.1;null;null;null;null
19/11/2021;null;1014.9;14.2;24.2;19.7;16.1;70.6;56;null;null
20/11/2021;null;1016.7;13;22.8;18.8;13.6;67.8;53;null;null
21/11/2021;null;1013.7;13.7;24.1;20.4;16.7;65.7;46;null;null
22/11/2021;null;1009.6;null;23.6;20.8;18.6;null;64;null;null
23/11/2021;null;1011.6;null;25.9;21.5;19.4;64.3;53;null;null
24/11/2021;null;1016;13.5;22.5;19.6;14.8;68.2;58;null;null
25/11/2021;null;1008.8;null;23.4;20.9;19.2;null;71;null;null
26/11/2021;null;1001.5;null;26;21.9;19.9;null;68;null;null
27/11/2021;null;1005;null;25.2;22.1;20.3;null;92;null;null
28/11/2021;null;1006.4;null;24.7;null;20.3;null;100;null;null
29/11/2021;null;1000.9;null;29.3;24.9;21.1;45.7;34;null;null
30/11/2021;null;1004.6;13.2;28.3;null;21.5;50;37;null;null
01/12/2021;null;1011.4;15;23.9;null;18.6;68.6;57;null;null
02/12/2021;null;1014.7;12.7;23.4;21;19.3;59.2;51;null;null
03/12/2021;null;1014.9;14.3;23.3;null;19.5;65.3;57;null;null
04/12/2021;null;1015.7;17.4;23.8;null;19.6;76;68;null;null
05/12/2021;null;1015.5;null;25;22.5;21.5;null;78;null;null
06/12/2021;null;1017.1;null;24.5;null;20.6;null;65;null;null
07/12/2021;null;1020.5;13;24.7;null;20.2;57.8;47;null;null
08/12/2021;null;null;null;24.7;null;20.3;55.6;45;null;null
09/12/2021;null;1017.4;14.2;24.2;null;19.1;64.5;55;null;null
10/12/2021;null;1013.2;12.1;24;null;19.6;55.2;46;null;null
11/12/2021;null;1007.5;14.3;24.9;null;20;62.1;54;null;null
12/12/2021;null;1007;18;26.1;null;21;74.3;64;null;null
13/12/2021;null;1009.3;null;25.8;null;22.2;null;53;null;null
14/12/2021;null;null;null;23;null;22.5;null;null;null;null
15/12/2021;null;null;null;22.6;null;21.8;null;null;null;null
16/12/2021;null;null;null;24.7;null;21.4;null;null;null;null
17/12/2021;null;1014.8;null;27;null;17.7;null;64;null;null
18/12/2021;null;1017.4;16.5;24.3;null;21.7;68.7;60;null;null
19/12/2021;null;null;null;24.6;null;20.7;66.2;59;null;null
20/12/2021;null;1010.1;null;24.9;null;19.5;null;61;null;null
21/12/2021;null;1007.5;null;30.5;null;18.2;null;48;null;null
22/12/2021;null;null;null;26.2;null;21.6;null;59;null;null
23/12/2021;null;null;null;null;null;null;null;54;null;null
24/12/2021;null;null;null;null;null;null;62.4;52;null;null
25/12/2021;null;null;null;25.6;null;21.1;69.1;59;null;null
26/12/2021;null;null;null;null;null;null;null;62;null;null
27/12/2021;null;null;null;32.7;null;null;null;19;null;null
28/12/2021;null;null;null;null;null;null;null;58;null;null
29/12/2021;null;null;null;null;null;null;null;59;null;null
30/12/2021;null;null;null;null;null;null;70.6;66;null;null
31/12/2021;null;1007.5;null;25.8;null;20;null;66;null;null
01/01/2022;null;1006.1;null;26;22.1;20.1;null;84;null;null
02/01/2022;null;1007.2;null;26.5;22.9;20.4;null;76;null;null
03/01/2022;null;1008.2;null;26.4;22.9;20;null;79;null;null
04/01/2022;null;1005.7;null;26;22.4;20.2;null;91;null;null
05/01/2022;null;1005.2;null;26.8;22.6;20.7;null;null;null;null
06/01/2022;null;1013.2;16.4;25.8;22.5;20.4;68.5;58;null;null
07/01/2022;null;1015.3;14.7;26.1;22.8;20.9;60.3;50;null;null
08/01/2022;null;1016.1;15.6;25.4;22.9;21.6;63.5;56;null;null
09/01/2022;null;1016.8;16.4;25.7;22.9;20.7;66.9;59;null;null
10/01/2022;null;1013.6;17.9;26;23;20.8;73.3;64;null;null
11/01/2022;null;1010.5;null;25.6;22.9;20.5;78.1;69;null;null
12/01/2022;null;1011.9;null;26.1;22.9;19.9;76.7;71;null;null
13/01/2022;null;1014.7;null;25.8;22.6;20.4;81.9;71;null;null
14/01/2022;null;1015.7;null;26.1;22.6;20;null;73;null;null
15/01/2022;null;1013.1;null;28.2;23.6;20.3;73.8;67;null;null
16/01/2022;null;1007.5;null;29.1;null;21.2;74.4;61;null;null
17/01/2022;null;1008.1;null;27.4;23.9;21.5;76.7;59;null;null
18/01/2022;null;1011.7;null;27.3;null;20.5;84.3;67;null;null
19/01/2022;null;1014.6;null;26;23;20.7;null;null;null;null
20/01/2022;null;1013.4;null;26.6;23;20.5;null;91;null;null
21/01/2022;null;1012.2;null;26;22.9;21.3;null;93;null;null
22/01/2022;null;1009.7;null;25.5;22.1;19.7;null;85;null;null
23/01/2022;null;1008.9;null;25.3;21.6;19.1;null;80;null;null
24/01/2022;null;1010;null;28;22.3;19.4;88.3;76;null;null
25/01/2022;null;1009.8;null;25.3;22;20.1;null;81;null;null
26/01/2022;null;1005.9;null;25;22;19.4;77.7;81;null;null
27/01/2022;null;1008.9;null;24.9;null;21.3;null;87;null;null
28/01/2022;null;1013.5;18.4;24.3;21.4;19.6;83.3;71;null;null
29/01/2022;null;1012.9;17.9;25;22.2;19;77.1;67;null;null
30/01/2022;null;1011.9;18;25.4;22.7;20.6;74.6;65;null;null
31/01/2022;null;1007.8;18.6;26.1;23.2;21.2;75.6;69;null;null
01/02/2022;null;1011.6;null;27.4;23.3;20.7;78.3;68;null;null
02/02/2022;null;1013.1;21.3;26.8;23.9;22.1;85.8;74;null;null
03/02/2022;null;1010.7;null;26.2;23.7;22;null;44;null;null
04/02/2022;null;1007.1;null;23.4;21.6;20.3;null;30;null;null
05/02/2022;null;1004.6;null;32.6;23.1;20.1;null;72;null;null
06/02/2022;null;1008.4;null;29.3;null;22.3;null;43;null;null
07/02/2022;null;1012.7;12.7;27.9;22.5;18.2;57.6;30;null;null
08/02/2022;null;1013.5;15;27.7;22.1;18.8;64.8;46;null;null
09/02/2022;null;1014.3;16.5;25.7;22.3;19.1;70.1;53;null;null
10/02/2022;null;1012.6;17.7;26;23.7;21.7;69.1;62;null;null
11/02/2022;null;1012.2;20.1;26.1;24.1;22.5;78.5;69;null;null
12/02/2022;null;1011.9;null;26.3;23.8;22.4;null;70;null;null
13/02/2022;null;1009.9;20;27.9;23.4;21.6;80.9;63;null;null
14/02/2022;null;1010.7;13.4;29.2;23.2;18.7;55.2;30;null;null
15/02/2022;null;1013.6;15.4;29.7;23.3;18.4;62;34;null;null
16/02/2022;null;1014.6;17.6;26.5;23.8;21.7;68.4;60;null;null
17/02/2022;null;1011.8;19.7;26.8;null;22.3;76.4;66;null;null
18/02/2022;null;1011.1;null;27.3;24.6;23.1;70.9;58;null;null
19/02/2022;null;1009.5;17.6;26.7;24.2;21.9;66.6;58;null;null
20/02/2022;null;1008.1;20.3;27.4;24.6;22.2;77;65;null;null
21/02/2022;null;1011.8;null;26.1;23.5;21.4;null;83;null;null
22/02/2022;null;1013.2;null;29.2;24.4;22.5;75.1;31;null;null
23/02/2022;0;1013.6;null;28.4;23.7;20.2;72.1;63;null;null
24/02/2022;0;1013.6;null;27.1;24.1;20.2;73.5;12;null;null
25/02/2022;0;1013.7;null;28.9;25.8;24.4;null;70;null;null
26/02/2022;0;1014.6;null;29.8;25.8;24.1;null;74;null;null
27/02/2022;0;1010.5;null;28.6;25.9;24.5;null;77;null;null
28/02/2022;2;1008.5;null;29.2;25.6;23.5;null;61;null;null
01/03/2022;.4;1011.8;null;26.4;23.8;22.3;null;65;null;null
02/03/2022;1;1011.4;20.3;27.8;25.2;23;74.8;67;null;null
03/03/2022;.2;1012.4;null;28;24;20.7;null;67;null;null
04/03/2022;0;1012.3;null;28.4;25.8;21.8;81;70;null;null
05/03/2022;0;1009.5;null;28.8;26.2;24.7;null;78;null;null
06/03/2022;0;1008.1;null;36.2;26.5;24.4;null;42;null;null
07/03/2022;29;1007.9;null;30.1;25.4;21.3;null;60;null;null
08/03/2022;10.6;1012.9;19;28.3;24.7;22.2;70.6;59;null;null
09/03/2022;2.2;1013.8;null;25.9;24.9;23.5;null;64;null;null
10/03/2022;2;1009.2;null;28.4;25.3;23.7;null;71;null;null
11/03/2022;7;1010.5;null;24.3;22.3;22.4;null;80;null;null
12/03/2022;15.6;1016;15.2;25.3;21.2;17.3;67.2;54;null;null
13/03/2022;4;1015.9;null;23.2;21.1;19.6;null;52;null;null
14/03/2022;17.8;1013;null;23.3;21.8;19.7;null;67;null;null
15/03/2022;10.8;1014.1;null;26.2;23.3;20.8;73.5;70;null;null
16/03/2022;0;1015.5;17;25.6;24;23.3;65.3;51;null;null
17/03/2022;1;1011.1;17.8;29.4;24;19;68.5;51;null;null
18/03/2022;0;1010.1;null;28.4;25.1;21.8;null;64;null;null
19/03/2022;1.2;1014.9;null;26.7;21.8;20.5;null;65;null;null
20/03/2022;10;1021.7;null;21.6;19.5;17.5;62.2;46;null;null
21/03/2022;0;1022.8;12.8;23.3;21.7;19.2;56.9;45;null;null
22/03/2022;.4;1018;16.3;24.9;22.6;20;67.8;60;null;null
23/03/2022;0;1012.4;16.8;25.9;22.5;20.3;70.4;58;null;null
24/03/2022;67.4;1005.9;null;27.9;23.5;20.1;66.6;56;null;null
25/03/2022;0;1007;14.4;25;21.5;19.6;64.4;42;null;null
26/03/2022;0;1008.7;13.2;25.6;20.5;15.9;64;47;null;null
27/03/2022;0;1013.3;13.5;27.6;22.1;17.2;59.3;40;null;null
28/03/2022;0;1017;15.7;25.8;22.2;17.2;66.2;52;null;null
29/03/2022;0;1012.5;18;26.2;23.8;21.8;70.2;59;null;null
30/03/2022;9.6;1008.5;null;24.9;21;20.5;null;48;null;null
31/03/2022;.8;1019.9;6.9;20.8;16.1;12;55.4;35;null;null
01/04/2022;0;1024.3;9.7;23;17.2;11.5;62.8;44;null;null
02/04/2022;0;1022.9;13.7;23;20;15.5;67.3;54;null;null
03/04/2022;0;1017.6;16.9;22.4;21.5;20.4;75.5;65;null;null
04/04/2022;22.4;1013.6;null;23.1;21;19.6;null;74;null;null
05/04/2022;.4;1016.8;null;24.1;20.6;18.1;null;56;null;null
06/04/2022;0;1016.6;15.4;23.8;20.7;17.6;69.6;61;null;null
07/04/2022;0;1014.5;17.4;24;22.4;21.4;74;66;null;null
08/04/2022;1;1013.4;null;24;22;20.4;79.2;66;null;null
09/04/2022;12.2;1014.3;null;23.1;21.3;19.6;null;73;null;null
10/04/2022;4.2;1013.9;null;24.5;22.7;19.8;null;81;null;null
11/04/2022;0;1010;null;23.7;22.7;22.3;null;null;null;null
12/04/2022;1.4;1008.4;null;25.8;22.1;20;null;64;null;null
13/04/2022;11.4;1011.7;null;23.8;21.9;20.1;null;66;null;null
14/04/2022;2;1016.2;11;21.7;18.9;17.3;61.4;34;null;null
15/04/2022;0;1018;10.3;21.5;16.4;13.5;67.9;47;null;null
16/04/2022;.2;1019.8;12;24.1;18.6;14.6;66.9;39;null;null
17/04/2022;0;1020.5;13.4;23.5;20.3;16.5;65.1;54;null;null
18/04/2022;0;1019.6;14.8;23.5;21.2;18.7;67;56;null;null
19/04/2022;0;1018.2;15;23.6;21.2;17.4;68;53;null;null
20/04/2022;0;1017.8;16;23.6;20.5;16.1;71.9;64;null;null
21/04/2022;0;1012.6;16.2;23.8;21.2;18.4;73.8;62;null;null
22/04/2022;0;1006.5;null;25;20.7;16.4;74;59;null;null
23/04/2022;1.8;1005.7;11.4;22.7;19.5;16.6;60.2;41;null;null
24/04/2022;.2;1015.5;12.8;22.6;17.8;11.3;70.9;57;null;null
25/04/2022;0;1012.6;null;24;21.8;19;null;60;null;null
26/04/2022;6.4;1012;null;24.1;21.9;20;null;74;null;null
27/04/2022;0;1007.9;null;26.1;23.5;21.8;null;74;null;null
28/04/2022;0;1012.3;null;23.2;20.3;20.3;null;83;null;null
29/04/2022;20;1022.2;null;21.7;17.6;15.5;65;54;null;null
30/04/2022;0;1019.8;11.5;20.4;16.4;11.4;73.8;56;null;null
01/05/2022;8.4;1013.6;null;22.4;18.3;16.2;75.1;61;null;null
02/05/2022;0;1017;12.7;19.3;16.7;15.7;77.6;65;null;null
03/05/2022;31.2;1014;null;19.7;17.9;14.9;81;73;null;null
04/05/2022;9.6;1013.8;16.8;21.1;20.1;18;81.2;70;null;null
05/05/2022;6.8;1018.6;12.8;22.2;18.7;14.9;69.7;50;null;null
06/05/2022;0;1022.1;12.3;22.1;17.9;14.3;70.9;47;null;null
07/05/2022;0;1023.1;11.8;21.7;17.8;14.3;66.3;49;null;null
08/05/2022;0;1021.3;12.5;21.9;18.5;13.4;68.5;58;null;null
09/05/2022;0;1019.8;13.7;22.5;19.4;15;69.5;57;null;null
10/05/2022;0;1015.6;16.3;22.5;19.7;17.9;80.6;63;null;null
11/05/2022;18;1013.5;null;20.2;17.9;16.7;null;61;null;null
12/05/2022;.8;1017;null;19.8;16.4;14.2;71.4;48;null;null
13/05/2022;.6;1018.9;null;20.4;15.9;11.5;69.3;57;null;null
14/05/2022;0;1016.4;13.1;20.8;18.8;14.9;70.1;59;null;null
15/05/2022;7.2;1012.2;null;19.9;17.3;16.5;null;null;null;null
16/05/2022;1;1015.2;5.6;16.5;13.7;11;59;43;null;null
17/05/2022;null;1009.4;4.2;15.1;null;11.5;56.7;44;null;null
18/05/2022;null;1006.8;null;15.4;13.8;9.6;null;41;null;null
19/05/2022;29;1016.6;null;17;14.3;12.9;79.5;65;null;null
20/05/2022;0;1020.1;null;18.4;14.1;11.5;null;49;null;null
21/05/2022;null;1022.1;null;17.7;null;8.9;72.4;62;null;null
22/05/2022;0;1021.2;null;18.8;15.2;10.5;74;60;null;null
23/05/2022;.2;1019;null;19.3;16.2;12;null;67;null;null
24/05/2022;.2;1018.1;null;20;17.7;15.3;null;70;null;null
25/05/2022;.2;1017.6;null;21.5;18.5;15.6;74.7;70;null;null
26/05/2022;.6;1019.9;null;19.6;18.2;17;null;92;null;null
27/05/2022;1;1016.4;null;18.7;17.8;17.2;null;null;null;null
28/05/2022;5.2;1013.6;null;18.9;17.3;14.9;null;null;null;null
29/05/2022;2.6;1008.5;null;18.6;17.3;17.1;null;91;null;null
30/05/2022;5.2;1014.4;8.8;15.1;13.1;12.9;75.6;62;null;null
31/05/2022;null;1020.3;3;13.7;null;7.2;63.6;45;null;null
01/06/2022;null;null;null;12.1;null;6;80.7;69;null;null
02/06/2022;null;1019.5;null;14.2;null;10.6;76.2;63;null;null
03/06/2022;null;1024.1;6.8;14.6;null;8.1;72.3;62;null;null
04/06/2022;null;1022.8;10.5;17.3;14.5;9.4;77.1;66;null;null
05/06/2022;.2;1017.5;13.4;17.2;16;15.6;84.9;76;null;null
06/06/2022;5.4;1012.9;null;18.8;16.9;15.9;null;null;null;null
07/06/2022;9.8;1014.7;null;18.4;16;15.1;null;null;null;null
08/06/2022;5;1016.4;null;18.9;16;11.9;null;88;null;null
09/06/2022;null;1017.1;null;19.4;null;15.3;94.5;86;null;null
10/06/2022;null;1017.1;null;17.7;null;14.5;null;50;null;null
11/06/2022;null;1019.4;.1;12.5;null;6.2;54.5;41;null;null
12/06/2022;null;1018.8;.8;15.5;null;7.5;46.8;40;null;null
13/06/2022;null;1023.4;6.8;15.3;null;10.8;66.9;47;null;null
14/06/2022;0;1021.6;null;17.3;14.5;10.5;81.1;69;null;null
15/06/2022;.2;1019.1;null;18.2;14.6;9.6;78.5;65;null;null
16/06/2022;null;1014.7;11.8;17.5;null;9;82.8;73;null;null
17/06/2022;2.6;1006.1;null;18.3;15.9;14.8;null;17;null;null
18/06/2022;null;null;null;14.1;null;8.5;56.4;43;null;null
19/06/2022;null;null;null;15.6;null;5.5;70.6;60;null;null
20/06/2022;null;1018.9;null;15.6;null;7.1;80.1;66;null;null
21/06/2022;0;1013.7;null;16.7;15.1;9.9;null;80;null;null
22/06/2022;3;1012.1;null;16.1;14.9;13;null;17;null;null
23/06/2022;6.4;1013.8;null;17.1;null;14.1;null;null;null;null
24/06/2022;null;null;null;15.7;null;14.6;null;null;null;null
25/06/2022;null;1024.8;null;15.6;null;null;null;77;null;null
26/06/2022;null;null;null;null;null;null;null;86;null;null
27/06/2022;null;null;null;null;null;null;null;null;null;null
28/06/2022;null;null;null;null;null;null;null;null;null;null
29/06/2022;null;null;null;null;null;null;null;null;null;null
30/06/2022;null;null;null;null;null;null;null;null;null;null
01/07/2022;null;null;null;null;null;null;null;null;null;null
02/07/2022;null;null;null;null;null;null;null;null;null;null
03/07/2022;null;null;null;null;null;null;null;null;null;null
04/07/2022;null;null;null;null;null;null;null;null;null;null
05/07/2022;null;null;null;null;null;null;null;null;null;null
06/07/2022;null;null;null;null;null;null;null;null;null;null
07/07/2022;null;null;null;null;null;null;null;null;null;null
08/07/2022;null;null;null;null;null;null;null;null;null;null
09/07/2022;null;null;null;null;null;null;null;null;null;null
10/07/2022;null;null;null;null;null;null;null;null;null;null
11/07/2022;null;null;null;null;null;null;null;null;null;null
12/07/2022;null;null;null;null;null;null;null;null;null;null
13/07/2022;null;null;null;null;null;null;null;null;null;null
14/07/2022;null;null;null;null;null;null;null;null;null;null
15/07/2022;null;null;null;null;null;null;null;null;null;null
16/07/2022;null;null;null;null;null;null;null;null;null;null
17/07/2022;null;null;null;null;null;null;null;null;null;null
18/07/2022;null;null;null;null;null;null;null;null;null;null
19/07/2022;null;null;null;null;null;null;null;null;null;null
20/07/2022;null;null;null;null;null;null;null;null;null;null
21/07/2022;null;null;null;null;null;null;null;null;null;null
22/07/2022;null;null;null;null;null;null;null;null;null;null
23/07/2022;null;null;null;null;null;null;null;null;null;null
24/07/2022;null;null;null;null;null;null;null;null;null;null
25/07/2022;null;null;null;null;null;null;null;null;null;null
26/07/2022;null;null;null;null;null;null;null;null;null;null
27/07/2022;null;null;null;null;null;null;null;null;null;null
28/07/2022;null;null;null;null;null;null;null;null;null;null
29/07/2022;null;null;null;null;null;null;null;null;null;null
30/07/2022;null;null;null;null;null;null;null;null;null;null
31/07/2022;null;null;null;null;null;null;null;null;null;null
01/08/2022;null;null;null;null;null;null;null;null;null;null
02/08/2022;null;null;null;null;null;null;null;null;null;null
03/08/2022;null;null;null;null;null;null;null;null;null;null
04/08/2022;null;null;null;null;null;null;null;null;null;null
05/08/2022;null;null;null;null;null;null;null;null;null;null
06/08/2022;null;null;null;null;null;null;null;null;null;null
07/08/2022;null;null;null;null;null;null;null;null;null;null
08/08/2022;null;null;null;null;null;null;null;null;null;null
09/08/2022;null;null;null;null;null;null;null;null;null;null
10/08/2022;null;null;null;null;null;null;null;null;null;null
11/08/2022;null;null;null;null;null;null;null;null;null;null
12/08/2022;null;null;null;null;null;null;null;null;null;null
13/08/2022;null;null;null;null;null;null;null;null;null;null
14/08/2022;null;null;null;null;null;null;null;null;null;null
15/08/2022;null;null;null;null;null;null;null;null;null;null
16/08/2022;null;null;null;null;null;null;null;null;null;null
17/08/2022;null;null;null;null;null;null;null;null;null;null
18/08/2022;null;null;null;null;null;null;null;null;null;null
19/08/2022;null;null;null;null;null;null;null;null;null;null
20/08/2022;null;null;null;null;null;null;null;null;null;null
21/08/2022;null;null;null;null;null;null;null;null;null;null
22/08/2022;null;null;null;null;null;null;null;null;null;null
23/08/2022;null;null;null;null;null;null;null;null;null;null
24/08/2022;null;null;null;null;null;null;null;null;null;null
25/08/2022;null;null;null;null;null;null;null;null;null;null
26/08/2022;null;null;null;null;null;null;null;null;null;null
27/08/2022;null;null;null;null;null;null;null;null;null;null
28/08/2022;null;null;null;null;null;null;null;null;null;null
29/08/2022;null;null;null;null;null;null;null;null;null;null
30/08/2022;null;null;null;null;null;null;null;null;null;null
31/08/2022;null;null;null;null;null;null;null;null;null;null
01/09/2022;null;null;null;null;null;null;null;null;null;null
02/09/2022;null;null;null;null;null;null;null;null;null;null
03/09/2022;null;null;null;null;null;null;null;null;null;null
04/09/2022;null;null;null;null;null;null;null;null;null;null
05/09/2022;null;null;null;null;null;null;null;null;null;null
06/09/2022;null;null;null;null;null;null;null;null;null;null
07/09/2022;null;null;null;null;null;null;null;null;null;null
08/09/2022;null;null;null;null;null;null;null;null;null;null
09/09/2022;null;null;null;null;null;null;null;null;null;null
10/09/2022;null;null;null;null;null;null;null;null;null;null
11/09/2022;null;null;null;null;null;null;null;null;null;null
12/09/2022;null;null;null;null;null;null;null;null;null;null
13/09/2022;null;null;null;null;null;null;null;46;null;null
14/09/2022;null;1018.6;null;20.3;16.1;14.3;72.3;56;null;null
15/09/2022;4.2;1022.8;13.2;19.8;16.9;14.8;79.2;70;null;null
16/09/2022;0;1025.1;12.7;19.3;17.2;16.1;75.1;65;null;null
17/09/2022;0;1024.3;12.4;18.5;17;15.5;74.4;66;null;null
18/09/2022;0;1018.5;12.5;18.9;17.3;15.7;73.6;67;null;null
19/09/2022;0;1013.7;12.5;19.7;16.8;16.1;76.3;61;null;null
20/09/2022;29.6;1013;13.2;21.2;17.3;15.1;77.7;58;null;null
21/09/2022;0;1013.7;12.9;18.6;16.3;15.1;80.8;75;null;null
22/09/2022;13.2;1009.5;12.7;20.2;16.4;16;79.5;47;null;null
23/09/2022;5.8;1015.4;5.9;17.9;13.4;10.1;61.6;41;null;null
24/09/2022;0;1020.7;8.6;19.3;14.2;9.7;69.5;50;null;null
25/09/2022;0;1017.9;12.8;18.1;16.6;14.4;78.4;72;null;null
26/09/2022;0;1013.9;14;24.7;18.4;15;76.7;49;null;null
27/09/2022;0;1016.8;13.4;25;18.4;15.1;74;34;null;null
28/09/2022;0;1023.9;12.5;20;16.9;14.5;75.5;62;null;null
29/09/2022;0;1024.8;9.9;19.6;17.3;16;61.8;53;null;null
30/09/2022;0;1021.7;12;18.7;17.2;16.6;71.3;61;null;null
01/10/2022;8;1018.4;13.5;21.4;17.6;15.5;77.8;57;null;null
02/10/2022;0;1019.9;13.1;20.1;16.8;14.4;79;67;null;null
03/10/2022;.6;1018.1;11.7;20;15.6;13.4;78.2;63;null;null
04/10/2022;0;1016.4;9.7;19.8;14.8;10.2;72.6;45;null;null
05/10/2022;0;1015.4;11.8;19.6;17.1;14;71.7;56;null;null
06/10/2022;2;1007.7;15.3;18.8;18.3;17.8;83.1;78;null;null
07/10/2022;23;1005.1;12.8;22.8;19.2;16.4;67.5;41;null;null
08/10/2022;0;1009.1;12.9;22.6;18.2;13.2;71.8;53;null;null
09/10/2022;.4;1016.6;8.3;18.9;15;12.1;64.9;47;null;null
10/10/2022;0;1023.5;6.9;16.8;15;13.2;59.3;46;null;null
11/10/2022;14.6;1016.4;14;18;16.4;14;85.8;83;null;null
12/10/2022;1;1014.3;14.3;20.5;17.8;16.3;80.5;63;null;null
13/10/2022;0;1016.1;15.3;21.7;18.9;16.6;80.1;69;null;null
14/10/2022;0;1025.2;12.8;19.9;18;16.6;72;63;null;null
15/10/2022;0;1026.3;12.8;19;18;16.8;71.4;62;null;null
16/10/2022;6.2;1017.9;15.6;20.8;18.7;17.6;82.4;78;null;null
17/10/2022;0;1017.8;14.8;22.1;18.8;15.9;77.9;59;null;null
18/10/2022;.8;1020.9;15.6;20.7;18.5;17.6;83.3;77;null;null
19/10/2022;7.2;1016.9;15.9;20.5;18.6;18.1;84.3;79;null;null
20/10/2022;0;1010.3;16.2;21.1;19.1;17.3;83.3;78;null;null
21/10/2022;2.4;1005.5;16.6;26.7;20.5;19.2;78.9;51;null;null
22/10/2022;8.4;1014.4;14.9;22.4;19.2;16.9;76.4;65;null;null
23/10/2022;0;1016.6;13.7;22.8;19.1;17.2;71.4;59;null;null
24/10/2022;0;1018.7;13.4;22.2;17.8;13.8;76.1;64;null;null
25/10/2022;0;1016.8;14.4;21.6;19.7;18.3;71.8;66;null;null
26/10/2022;0;1009.4;16.3;22.6;20.7;19.2;76;69;null;null
27/10/2022;.8;1007.7;14;28.9;23.6;20.2;57.5;29;null;null
28/10/2022;0;1011.1;16.8;24;20.8;17;78.1;48;null;null
29/10/2022;0;1006.3;17.9;26.6;22.4;20;76.2;53;null;null
30/10/2022;6.4;1001;17.3;25.9;22.2;19.3;74.1;61;null;null
31/10/2022;5;1012.6;14.1;24.4;17.5;17.2;80.6;72;null;null
01/11/2022;21.2;1025.8;8.3;16.2;13.5;11.5;71.5;55;null;null
02/11/2022;7;1029.1;8.3;19.9;14.9;9.6;65.7;46;null;null
03/11/2022;0;1026.1;9.6;21.8;16.4;10.9;65.5;36;null;null
04/11/2022;0;1023.4;11.1;22.1;18.4;14.5;63.6;45;null;null
05/11/2022;.4;1022.3;12.7;21.9;19.2;15.4;65.9;54;null;null
06/11/2022;0;1023.4;12.8;21.5;18.9;17.6;67.9;57;null;null
07/11/2022;7.6;1022.6;13;20.6;18.6;16.4;70.5;63;null;null
08/11/2022;10.8;1019.7;13.2;19.2;17;15.8;78.7;67;null;null
09/11/2022;16.2;1016.8;14.1;22.5;18.6;15.5;75.4;64;null;null
10/11/2022;.4;1015.8;14.8;22.6;19.3;15.6;75.4;67;null;null
11/11/2022;0;1014.2;15.9;22.7;20.5;19.4;74.8;71;null;null
12/11/2022;0;1011.8;17.7;23.4;21.3;20.3;80.3;75;null;null
13/11/2022;0;1008.2;18;22.7;21.4;20.9;81;75;null;null
14/11/2022;4.4;1005.2;17.4;22.8;21.1;20.2;79.8;73;null;null
15/11/2022;9.6;1010.6;10.2;28.3;23.2;18;45.6;28;null;null
16/11/2022;0;1016.3;14.3;24.9;21.7;16.5;63.4;36;null;null
17/11/2022;0;1017.8;14.2;25;21.1;16.3;65.4;47;null;null
18/11/2022;0;1017.4;16.4;23.5;21.3;19.9;73.9;66;null;null
19/11/2022;0;1015.8;16.3;23.5;21.4;19.6;72.7;68;null;null
20/11/2022;0;1013.2;16.9;23.9;21.6;19.8;75;67;null;null
